user_id,lang1_count,lang2_count,lang3_count,lang4_count,lang5_count,lang6_count,lang7_count,lang8_count,lang9_count,lang10_count,lang1_norm_count,lang2_norm_count,lang3_norm_count,lang4_norm_count,lang5_norm_count,lang6_norm_count,lang7_norm_count,lang8_norm_count,lang9_norm_count,lang10_norm_count
810,13,9,46,38,42,5,44,16,1,47,0.8194214407665743,0.5738039079679425,0.5687009218415974,0.4948733394037197,0.4607694982523379,0.4419966145765671,0.412662812648451,0.3815375622277338,0.3599210181038771,0.325420655253184
811,13,42,46,4,9,47,5,44,16,38,0.7869729644980803,0.4974490606162455,0.4927671183875783,0.3859611145046489,0.3670494762555346,0.3599210181038771,0.337443118485756,0.3089439117693617,0.2963544060504712,0.2858324165912593
812,13,46,42,38,5,44,9,31,17,1,0.821479173901304,0.4690487777921402,0.4445316090757068,0.3902088492655634,0.384506843663259,0.3687597088689381,0.3118725129920311,0.2929608747429167,0.2929608747429167,0.2820816016374298
813,13,46,9,16,5,4,31,44,1,40,0.7128843629854626,0.2610557776673281,0.207993000124812,0.1822158491407513,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0740886015126178
814,13,42,1,9,46,47,4,44,5,16,0.7500819895375141,0.7136278119756461,0.7077438941476333,0.6272019759445282,0.4878706626914609,0.4856203215109916,0.4056894321561889,0.3830325132819795,0.3721002075492629,0.3327951141071876
815,13,9,38,46,42,44,5,4,1,16,0.8054557325520518,0.4092329806925637,0.3815375622277338,0.3635446620040513,0.3502850145414877,0.3228449340406581,0.2287458041304111,0.2222658045378533,0.2222658045378533,0.1720284053630616
816,13,38,9,5,4,46,47,42,44,16,0.6828558111309027,0.4932975773323338,0.4556261637403515,0.3859611145046489,0.384506843663259,0.3599210181038771,0.3418973987370062,0.3059328039752558,0.2406344072853893,0.1720284053630616
817,13,17,46,9,42,5,44,38,16,1,0.7872777279936033,0.5182018646218447,0.4243736160541054,0.325420655253184,0.3174994573145732,0.2858324165912593,0.2699682092135054,0.2513320537405661,0.2287458041304111,0.2153674589788157
818,13,42,46,9,38,16,5,44,47,17,0.7277995409598897,0.4649892801059783,0.4159860002496241,0.3653114337660827,0.3089439117693617,0.2699682092135054,0.2513320537405661,0.2461170068756794,0.207993000124812,0.1607667087441261
819,13,46,44,5,38,14,1,9,42,10,0.8206162804986261,0.4253772596533251,0.2461170068756794,0.2287458041304111,0.2153674589788157,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.1174276551283719,0.1174276551283719
820,13,1,42,9,46,5,16,44,14,38,0.7309956470793951,0.4428483103815558,0.302834405643029,0.2699682092135054,0.2656048581536075,0.2461170068756794,0.2222658045378533,0.1720284053630616,0.1481772030252355,0.0979398038504438
821,13,42,46,9,44,16,5,38,31,1,0.700074208620713,0.302834405643029,0.2929608747429167,0.2348553102567439,0.2287458041304111,0.2000718021862013,0.1915162566409897,0.1720284053630616,0.1174276551283719,0.1174276551283719
822,13,46,42,9,5,38,4,44,16,36,0.8284189477385415,0.4510116086682645,0.4115317199983738,0.373732105781741,0.3482490052114369,0.3118725129920311,0.2563044506533691,0.2563044506533691,0.2563044506533691,0.2287458041304111
823,13,9,46,5,42,38,4,44,16,45,0.7252928572165739,0.2348553102567439,0.1822158491407513,0.1339043986121942,0.1339043986121942,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541,0.0
824,13,46,9,5,1,42,38,44,16,47,0.7686721621067591,0.4754897175421333,0.4044816536786047,0.3769230071556467,0.3522829653851158,0.3279357656004687,0.3228449340406581,0.2996435042691232,0.2820816016374298,0.2699682092135054
826,13,46,9,5,16,42,44,38,31,10,0.8782384521468888,0.4614844658544951,0.4548707736141279,0.384506843663259,0.3502850145414877,0.3440568107261232,0.337443118485756,0.3279357656004687,0.2894560604914336,0.2741604036988191
827,13,9,46,38,5,16,44,42,47,1,0.7150329229254319,0.3769230071556467,0.3147230087980072,0.2894560604914336,0.2699682092135054,0.2656048581536075,0.2153674589788157,0.2000718021862013,0.1822158491407513,0.1607667087441261
828,13,46,42,9,5,44,38,16,47,1,0.8313469270337157,0.3228449340406581,0.2963544060504712,0.2656048581536075,0.2461170068756794,0.1607667087441261,0.1174276551283719,0.1174276551283719,0.1174276551283719,0.1174276551283719
829,13,42,9,46,5,38,44,17,16,10,0.8209622742370041,0.4979568395189054,0.4916982369002867,0.4621946828062821,0.4170711593974952,0.3800214054878736,0.3542442545038129,0.3418973987370062,0.3279357656004687,0.2610557776673281
830,13,42,46,5,38,44,32,16,4,9,0.8852378185472976,0.391588058827191,0.3687597088689381,0.3351443791799459,0.2699682092135054,0.2222658045378533,0.1720284053630616,0.1481772030252355,0.1339043986121942,0.0979398038504438
831,13,9,38,46,4,42,16,5,47,44,0.8424383282074815,0.3830325132819795,0.3670494762555346,0.3561702031500476,0.3147230087980072,0.3118725129920311,0.2699682092135054,0.2656048581536075,0.1822158491407513,0.1720284053630616
832,13,42,46,38,5,9,44,16,14,3,0.7972158844929202,0.4533437868162019,0.4007742094934727,0.3995092567658017,0.3830325132819795,0.3599210181038771,0.3059328039752558,0.1915162566409897,0.1915162566409897,0.1915162566409897
834,13,46,42,5,9,38,40,47,31,29,0.7579723975413047,0.2610557776673281,0.2348553102567439,0.2153674589788157,0.207993000124812,0.1822158491407513,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0740886015126178
835,13,46,5,47,4,9,16,31,44,20,0.7949740654750739,0.278194363872498,0.2563044506533691,0.207993000124812,0.1915162566409897,0.1915162566409897,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.0979398038504438
836,13,46,42,9,44,5,38,1,4,16,0.7307090090476314,0.3815375622277338,0.2894560604914336,0.2858324165912593,0.2348553102567439,0.2348553102567439,0.207993000124812,0.1915162566409897,0.1720284053630616,0.1607667087441261
837,13,46,9,16,4,38,44,47,42,5,0.7943112455693766,0.6437003149952465,0.593954114629461,0.523117087284561,0.5076365043939353,0.4979568395189054,0.4974490606162455,0.4916982369002867,0.4600497160172667,0.4571211147945973
838,13,46,9,42,32,5,38,16,1,44,0.7162227748188249,0.2996435042691232,0.2929608747429167,0.278194363872498,0.2741604036988191,0.2153674589788157,0.2000718021862013,0.1481772030252355,0.1339043986121942,0.0979398038504438
839,13,42,9,46,38,47,4,5,44,32,0.8281655237944401,0.5710274594513763,0.5397652618524267,0.5390778816185963,0.4243736160541054,0.3969335355532759,0.3942942099009149,0.384506843663259,0.373732105781741,0.3327951141071876
840,13,16,9,1,46,44,17,38,5,42,0.7047124520515563,0.1822158491407513,0.1720284053630616,0.1720284053630616,0.1607667087441261,0.0740886015126178,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0433390536157541
841,13,46,9,42,5,1,38,16,47,44,0.8777464167841635,0.3440568107261232,0.302834405643029,0.2894560604914336,0.2513320537405661,0.2153674589788157,0.2000718021862013,0.2000718021862013,0.1720284053630616,0.1607667087441261
842,13,9,42,46,38,5,44,1,29,17,0.8484423841069499,0.5638901833103571,0.5262726598668747,0.4629002118232427,0.3982291545436701,0.3542442545038129,0.278194363872498,0.2610557776673281,0.2610557776673281,0.2513320537405661
843,13,9,42,46,5,16,47,32,40,17,0.6678361706517429,0.4068837156198054,0.2153674589788157,0.207993000124812,0.1339043986121942,0.1174276551283719,0.0979398038504438,0.0979398038504438,0.0979398038504438,0.0740886015126178
844,13,38,46,5,44,9,47,4,42,16,0.7432091814909593,0.575288477082693,0.4867514141610687,0.427356709889726,0.3995092567658017,0.3873958643418773,0.3873958643418773,0.3721002075492629,0.3351443791799459,0.325420655253184
845,13,9,38,44,47,4,5,46,29,42,0.6754171749960826,0.551437274744867,0.4827390888944546,0.467038299874605,0.4283328560164307,0.3942942099009149,0.3327951141071876,0.3059328039752558,0.2406344072853893,0.0979398038504438
846,13,9,42,38,46,5,44,47,16,14,0.8424585089416089,0.3800214054878736,0.3303930521659869,0.3118725129920311,0.2929608747429167,0.278194363872498,0.2153674589788157,0.1915162566409897,0.1822158491407513,0.1607667087441261
847,13,46,9,42,38,47,5,16,4,44,0.8987131684104481,0.6320781213803284,0.6200109404824107,0.5831043154681809,0.4974490606162455,0.4916982369002867,0.4878706626914609,0.4803768434029558,0.4767326066392195,0.4729597234994978
848,13,46,44,5,1,9,47,38,16,7,0.7416142036417839,0.4486274074102014,0.3635446620040513,0.346173459258783,0.3303930521659869,0.325420655253184,0.325420655253184,0.2894560604914336,0.2858324165912593,0.2563044506533691
849,13,42,46,9,5,38,44,32,16,47,0.9123597587781984,0.7592106584825994,0.5483208073976383,0.5227160089228193,0.4494280647718242,0.427356709889726,0.4007742094934727,0.3147230087980072,0.3089439117693617,0.278194363872498
850,13,42,38,9,46,5,44,1,16,4,0.7006841233026562,0.4827390888944546,0.4385202997941205,0.4321506639263792,0.391588058827191,0.2894560604914336,0.2461170068756794,0.2000718021862013,0.1822158491407513,0.1481772030252355
851,13,42,46,5,10,38,28,9,32,14,0.710760932051202,0.325420655253184,0.1720284053630616,0.1607667087441261,0.0740886015126178,0.0433390536157541,0.0433390536157541,0.0,0.0,0.0
852,13,46,42,38,9,5,44,1,45,29,0.7659825199925225,0.5024214575290485,0.4411380777681523,0.4202620607714008,0.4020243671130865,0.346173459258783,0.2894560604914336,0.2563044506533691,0.1915162566409897,0.1822158491407513
853,13,42,38,46,5,9,44,1,4,10,0.9742757736901918,0.7782137594603458,0.5899598290258484,0.5779577641250156,0.541126901387223,0.5033887696330209,0.491159760910113,0.3351443791799459,0.325420655253184,0.2929608747429167
854,13,46,42,9,38,5,44,16,1,17,0.8117425871368176,0.3580620624137614,0.3502850145414877,0.3303930521659869,0.2699682092135054,0.2699682092135054,0.2222658045378533,0.207993000124812,0.1915162566409897,0.1822158491407513
855,13,42,46,9,44,5,38,1,16,10,0.7499382272320644,0.3784834327957001,0.3561702031500476,0.2610557776673281,0.1720284053630616,0.1720284053630616,0.1339043986121942,0.1339043986121942,0.0979398038504438,0.0979398038504438
856,13,9,46,38,4,5,42,47,16,44,0.8768871781191772,0.4735978582784195,0.4517946690056212,0.4486274074102014,0.419208975819716,0.3653114337660827,0.3617481952125225,0.3502850145414877,0.3174994573145732,0.2741604036988191
857,13,46,9,5,38,42,44,1,16,10,0.8551712586483126,0.4761129686257042,0.4411380777681523,0.4170711593974952,0.4137820611788431,0.4137820611788431,0.3635446620040513,0.3303930521659869,0.3089439117693617,0.2699682092135054
858,13,46,9,5,16,4,38,44,47,42,0.8142151547932943,0.4729597234994978,0.427356709889726,0.3859611145046489,0.3327951141071876,0.3303930521659869,0.3118725129920311,0.2963544060504712,0.2894560604914336,0.2858324165912593
859,13,3,46,5,42,16,9,44,31,1,0.7251720123670837,0.3418973987370062,0.302834405643029,0.1822158491407513,0.1607667087441261,0.1481772030252355,0.1339043986121942,0.0979398038504438,0.0979398038504438,0.0979398038504438
860,13,42,9,46,16,31,32,44,5,10,0.7677019231484215,0.2741604036988191,0.2563044506533691,0.1915162566409897,0.1339043986121942,0.1339043986121942,0.0979398038504438,0.0740886015126178,0.0740886015126178,0.0433390536157541
861,13,46,9,16,5,31,44,42,1,4,0.7477093097171714,0.2820816016374298,0.2287458041304111,0.2287458041304111,0.2000718021862013,0.1481772030252355,0.1339043986121942,0.1339043986121942,0.1174276551283719,0.0979398038504438
862,13,38,46,9,5,44,16,14,42,20,0.731737328386671,0.3542442545038129,0.3147230087980072,0.2996435042691232,0.278194363872498,0.2153674589788157,0.207993000124812,0.1339043986121942,0.1174276551283719,0.1174276551283719
863,13,38,46,9,42,5,44,17,16,45,0.7923945069751047,0.4697106205134877,0.463601114387155,0.4181454122387411,0.4092329806925637,0.3440568107261232,0.3228449340406581,0.3147230087980072,0.2287458041304111,0.2222658045378533
864,13,46,42,16,31,5,9,44,38,33,0.764025052028817,0.2610557776673281,0.2610557776673281,0.1481772030252355,0.1339043986121942,0.1174276551283719,0.0740886015126178,0.0740886015126178,0.0433390536157541,0.0433390536157541
865,13,46,9,42,38,4,47,5,44,16,0.8784980273748113,0.4984622175667233,0.4878706626914609,0.4642974507781811,0.4181454122387411,0.4007742094934727,0.4007742094934727,0.3800214054878736,0.3580620624137614,0.346173459258783
